,num_correct,ds,ds_ind,statute,fact_pattern,ambiguity_exists,level_of_ambiguity,reason_for_ambiguity
10,53,sara,172,"§3301. Rate of tax <br>  <br> There is hereby imposed on every employer (as defined in section 3306(a)) for each calendar year an excise tax, with respect to having individuals in his employ, equal to 6 percent of the total wages (as defined in section 3306(b)) paid by such employer during the calendar year with respect to employment (as defined in section 3306(c)).","Alice is an employer under section 3306(a) for the year 2015 and 2016, and she has paid $453009 in total wages in 2015, and $443870 in 2016.",False,0,Alice is an employer under the required section.
11,53,sara,225,    (13) service performed as a student nurse in the employ of a hospital or a nurses' training school by an individual who is enrolled and is regularly attending classes in a nurses' training school;,"Alice was paid $3200 in 2017 for services performed as a student nurse for Johns Hopkins School of Nursing. Alice was enrolled at Johns Hopkins School of Nursing and attending classes from August 29, 2015 to May 30th, 2019.",False,0,"Alice is employed as a student nurse, enrolled, and regularly attending classes at a nurses' training school."
12,53,echr,0,"Article 10 

Freedom of expression 

1. Everyone has the right to freedom of expression. This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authority and regardless of frontiers. This Article shall not prevent States from requiring the licensing of broadcasting, television or cinema enterprises. 

2. The exercise of these freedoms, since it carries with it duties and responsibilities, may be subject to such formalities, conditions, restrictions or penalties as are prescribed by law and are necessary in a democratic society, in the interests of national security, territorial integrity or public safety, for the prevention of disorder or crime, for the protection of health or morals, for the protection of the reputation or rights of others, for preventing the disclosure of information received in confidence, or for maintaining the authority and impartiality of the judiciary.","4.  The applicant was born in 1983 and at the time of lodging his application he was serving his prison sentence in Bolu F-type prison. 5.  On 10 December 2007 the applicant wrote a letter to a member of parliament, in which he had praised the imprisoned leader of the PKK, Abdullah Öcalan by using ""Kürt Halk Önderi"", meaning the leader of Kurdish people. 6.  Pursuant to the Regulations on the administration of penitentiary institutions and the execution of sentences, the applicant was found guilty of breaching prison order by the Kocaeli F- type Prison Disciplinary Board (referred hereafter as ""the Board"") and on 24 December 2007 the applicant was sentenced to 13 days' solitary confinement, on account of his statements in the above mentioned letter. 7.  On 17 January 2008 the Kocaeli Enforcement Judge rejected the applicant's objection. 8.  On 14 February 2008 the Kocaeli Assize Court upheld the judgment of 17 January 2008.",True,2,"The applicant has a right to free expression as displayed in the letter. However, one could argue that the letter threatens interests of a democratic society through interfering with the reputation of others, as the applicant refers to an imprisoned leader as the leader."
13,53,echr,4,"Article 10 

Freedom of expression 

1. Everyone has the right to freedom of expression. This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authority and regardless of frontiers. This Article shall not prevent States from requiring the licensing of broadcasting, television or cinema enterprises. 

2. The exercise of these freedoms, since it carries with it duties and responsibilities, may be subject to such formalities, conditions, restrictions or penalties as are prescribed by law and are necessary in a democratic society, in the interests of national security, territorial integrity or public safety, for the prevention of disorder or crime, for the protection of health or morals, for the protection of the reputation or rights of others, for preventing the disclosure of information received in confidence, or for maintaining the authority and impartiality of the judiciary.","4.  The applicants were born in 1967, 1965 and 1972 respectively and at the time of lodging their applications they were serving their prison sentences in the Muş E-type prison. 5.  On 6 and 7 March 2006 each applicant sent a letter to the Ministry of Justice, referring to the imprisoned leader of the PKK, Abdullah Öcalan, by using the honorific ""sayın"", meaning esteemed. 6.  Pursuant to the Regulations on the administration of penitentiary institutions and the execution of sentences, the applicants were found guilty of breaching prison order by the Erzurum H- type Prison Disciplinary Board (referred hereafter as ""the Board""). 7.  On 5 April 2006 the applicants were each sentenced to 12 days' solitary confinement on the orders of the Board, on account of the statements in the above mentioned letters. 8.  On 17 April 2006 the Erzurum Enforcement Judge rejected the applicants' objections. 9.  On 30 June 2006 the Erzurum Assize Court upheld the judgment of 17 April 2006. 10.  Furthermore, on 4 July 2005 a disciplinary sanction was imposed on the first applicant, as he avoided visits and telephone calls to protest against the detention conditions of Öcalan. He was accordingly banned from receiving visitors for 2 months. On 21 October 2005 and 14 November 2005, respectively, the Erzurum Enforcement Court and the Erzurum Assize Court rejected the first applicant's appeal requests.",True,1,"While some may argue the honorific ""esteemed"" rises to the level of threatening democratic interests, it seems clear that this is the applicants' personal opinion."
14,53,echr,19,"Article 10 

Freedom of expression 

1. Everyone has the right to freedom of expression. This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authority and regardless of frontiers. This Article shall not prevent States from requiring the licensing of broadcasting, television or cinema enterprises. 

2. The exercise of these freedoms, since it carries with it duties and responsibilities, may be subject to such formalities, conditions, restrictions or penalties as are prescribed by law and are necessary in a democratic society, in the interests of national security, territorial integrity or public safety, for the prevention of disorder or crime, for the protection of health or morals, for the protection of the reputation or rights of others, for preventing the disclosure of information received in confidence, or for maintaining the authority and impartiality of the judiciary.","6.  The applicants were born in 1973 and 1976 respectively and live in Switzerland. At the relevant time, they were members of a research cooperative called the East Scientific Research Cooperative (Doğu Bilimsel Araştırmalar Kooperatifi – ""the Cooperative""). 7.  Between 30 May and 1 June 2005 the Cooperative organised an exhibition in Diyarbakır as part of the fifth Diyarbakır Culture and Art Festival, entitled ""Witnesses of War Talk"". Within the context of the exhibition, photographs of deceased members of the PKK (an illegal armed organisation), deceased members of the security forces who had been killed in security operations, persons who had lost their lives in prison, victims of enforced disappearances and victims of assassinations by unknown assailants in south-east Turkey were publicly displayed. The exhibition also included statements from family members of deceased and disappeared individuals, presenting their relatives and containing their personal views on the disturbances going on in south-east Turkey, and their wish for an enduring peace. 8.  On an unspecified date a criminal investigation was launched against the applicants and five other people in relation to a charge of disseminating propaganda in favour of the PKK. On 31 May 2005 the applicants gave a statement to the investigating judge. Both of the applicants maintained that the exhibition in question had been organised for purely sociological reasons, and that they had conducted interviews with the families of the deceased which had also been included in the exhibition. They asserted that there had been no intention to disseminate propaganda in favour of the PKK. The investigating judge dismissed an application by the public prosecutor to remand the accused in custody. 9.  On 6 October 2005 the public prosecutor filed an indictment with the Diyarbakır Assize Court, charging the applicants and five other suspects with disseminating propaganda in favour of the PKK under section 7(2) of Law no. 3713. 10.  Throughout the proceedings before the Diyarbakır Assize Court the applicants repeated their previous statements and contended that photographs of deceased members of the security forces had also been displayed in the exhibition alongside those of members of the PKK. 11.  On 18 May 2006 the Diyarbakır Assize Court convicted both applicants of disseminating propaganda in favour of an illegal organisation under section 7(2) of Law no. 3713. The applicants were sentenced to two years and a year and eight months' imprisonment, respectively. In its judgment, the court observed that the invitations to the exhibition had referred to the armed conflict between the security forces and the PKK as a ""war"", and the PKK members as ""guerrillas"", thus glorifying the deceased terrorists and inciting young people to become members of the PKK. The court also noted that a ""war"" was an armed conflict between two States and a ""guerrilla"" was an armed person who fought against unjust occupation. The court further observed that a couple of photographs of deceased soldiers had also been displayed in order to conceal the accused's intention to incite young people to join the PKK. 12.  On 9 June 2009 the Court of Cassation quashed the judgment in respect of the second applicant, holding that the case should be reviewed in the light of Article 231 of the Code of Criminal Procedure (Law no. 5271), which regulates the suspension of a judgment's pronouncement. However, the trial court's judgment of 18 May 2006 became final in respect of the first applicant. On 3 August 2009 the decision of the Court of Cassation was filed with the registry of the first-instance court. 13.  On 22 October 2009, in accordance with Article 231 of the Code of Criminal Procedure, the Diyarbakır Assize Court decided to suspend the pronouncement of its judgment in respect of the second applicant on the condition that he did not commit another intentional offence for a period of five years. 14.  The first applicant served the sentence arising from the judgment of 18 May 2006.",True,1,"While some, like the court, may argue that this rises to the level of threatening democratic interests through encouraging terrorism against national security, an exhibition is clearly framed as an expression of personal opinions. "
15,53,echr,26,"Article 10 

Freedom of expression 

1. Everyone has the right to freedom of expression. This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authority and regardless of frontiers. This Article shall not prevent States from requiring the licensing of broadcasting, television or cinema enterprises. 

2. The exercise of these freedoms, since it carries with it duties and responsibilities, may be subject to such formalities, conditions, restrictions or penalties as are prescribed by law and are necessary in a democratic society, in the interests of national security, territorial integrity or public safety, for the prevention of disorder or crime, for the protection of health or morals, for the protection of the reputation or rights of others, for preventing the disclosure of information received in confidence, or for maintaining the authority and impartiality of the judiciary.","6.  The applicant was born in 1979 and lives in Istanbul. He was the owner and the editor-in-chief of a publishing house, namely Aram Basım ve Yayıncılık, at the time of the events giving rise to the present application. 7.  In June 2001 and March 2003 the applicant's company published two books entitled Dağlarda Yaşamın Dili (""The Language of Life in the Mountains"") and Tufanda 33 Gün (""33 Days in the Deluge""), respectively. 8.  On 29 August 2001 the public prosecutor attached to the Istanbul State Security Court filed an indictment with the Istanbul State Security Court charging the applicant with aiding and abetting the PKK, an illegal armed organisation, under Article 169 of the former Criminal Code, on account of the publication of the book entitled The Language of Life in the Mountains. 9.  On 24 July 2002 the Istanbul State Security Court convicted the applicant as charged. 10.  On 1 May 2003 the Court of Cassation, on appeal, upheld the judgment of 24 July 2002. 11.  On 23 September 2003 the public prosecutor attached to the Istanbul State Security Court requested that the court revise its judgment of 24 July 2002 since Article 169 of the former Criminal Code had been amended on 7 August 2003. The Istanbul State Security Court accepted that request. 12.  By Law no. 5190 of 16 June 2004, state security courts were abolished. The case against the applicant concerning the book entitled The Language of Life in the Mountains was transferred to the Istanbul Assize Court. 13.  On 16 August 2003 the public prosecutor attached to the Istanbul State Security Court filed an indictment with the Istanbul State Security Court charging the applicant with aiding and abetting the PKK under Article 169 of the former Criminal Code on account of the publication of the book entitled 33 Days in the Deluge. According to the indictment, on pages 129, 130 and 135 the struggle of the PKK and its leader, Abdullah Öcalan, was praised and the applicant had therefore aided the PKK through the medium of the press. 14.  On 30 April 2007 the Istanbul Assize Court decided to join the proceedings concerning The Language of Life in the Mountains and 33 Days in the Deluge. 15.  On 7 December 2007 the Istanbul Assize Court convicted the applicant under section 7(2) of the Prevention of Terrorism Act (Law no. 3713) for disseminating propaganda in favour of the PKK twice, because he had published two books, and sentenced him to a total of twenty months' imprisonment. With regard to the publication of 33 Days in the Deluge, the assize court considered that on pages 129, 130 and 135 the PKK and its leader, Abdullah Öcalan, were praised and the offence of dissemination of propaganda in favour of a terrorist organisation had therefore been committed. The assize court furthermore found that the book allowed for the transmission of the opinions of the PKK to the public and was aimed at bringing more sympathisers into that organisation. 16.  On 25 June 2009 the Court of Cassation quashed the judgment of 7 December 2007, holding that the first-instance court should not have joined the two cases, since the case concerning The Language of Life in the Mountains was a re-qualification of the applicant's previous final conviction (uyarlama yargılaması). 17.  On 7 December 2009 the Istanbul Assize Court convicted the applicant once again under section 7(2) of Law no. 3713 on account of the publication of The Language of Life in the Mountains and sentenced him to a fine. 18.  On 3 June 2013 the Court of Cassation quashed the first-instance judgment. 19.  On 13 November 2013 the Istanbul Assize Court decided to suspend the execution of the sentence pronounced in its judgment of 7 December 2009. 20.  In the meantime, the Istanbul Assize Court resumed the trial concerning the publication of 33 Days in the Deluge following the Court of Cassation's decision of 25 June 2009. 21.  On 21 October 2009 the Istanbul Assize Court convicted the applicant under section 7(2) of Law no. 3713 for disseminating propaganda in favour of the PKK on account of the publication of 33 Days in the Deluge and sentenced him to ten months' imprisonment. In its judgment, the assize court reiterated that on pages 129, 130 and 135 the PKK and its leader, Abdullah Öcalan, were praised and the offence of dissemination of propaganda in favour of a terrorist organisation had therefore been committed. The court held that the turns of phrase used on those pages were not protected by Article 10 of the Convention and constituted an abuse of the right to freedom of expression. The assize court further found that the book permitted the opinions of the PKK to be transmitted to the public and was aimed at bringing more sympathisers into that organisation and thus at destroying the unitary nature of the State of the Republic of Turkey. 22.  The applicant appealed. 23.  On 15 February 2012 the Court of Cassation decided to discontinue the proceedings concerning the publication of 33 Days in the Deluge, holding that the prosecution was time-barred.",True,1,"While one, like the public prosecutor, could argue that the applicants encouraged terrorism against democratic interests in national security, the publication of a book is clearly a matter of personal opinion."
16,53,echr,32,"Article 10 

Freedom of expression 

1. Everyone has the right to freedom of expression. This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authority and regardless of frontiers. This Article shall not prevent States from requiring the licensing of broadcasting, television or cinema enterprises. 

2. The exercise of these freedoms, since it carries with it duties and responsibilities, may be subject to such formalities, conditions, restrictions or penalties as are prescribed by law and are necessary in a democratic society, in the interests of national security, territorial integrity or public safety, for the prevention of disorder or crime, for the protection of health or morals, for the protection of the reputation or rights of others, for preventing the disclosure of information received in confidence, or for maintaining the authority and impartiality of the judiciary.","5.  The first applicant (Mr Ryklin) was born in 1958. The second applicant (Mr Sharov) was born in 1956. Both applicants are human rights activists and pro-democracy campaigners. They both live in Moscow. 6.  On 21 April 2015 the applicants, with three others, sent written notification to the Moscow Mayor's office of their intention to hold a demonstration with some 15,000 participants from 7 p.m. to 10 p.m. on 6 May 2015 in Bolotnaya Square. After the expiry of the statutory period for the authority's reply, on 28 April 2015 the applicants wrote a letter to the Mayor's office stating that they considered the event of 6 May 2015 to have been approved by the Mayor. 7.  On 27 April 2015 the Regional Security and Anti-Corruption Department of Moscow telephoned the applicants and suggested that the event be held on Marshal Vasilevskiy Street. On 30 April 2015 the Department repeated this proposal in a letter. The event organisers were also warned that if they rejected this proposal they would not be allowed to hold a public event at all. 8.  According to the applicants, they informed all possible participants in the demonstration about its cancellation by way of posting information on the internet and via various mass-media outlets. 9.  At around 7.05 p.m. both the applicants arrived in Bolotnaya Square, where they saw a gathering of some fifty people standing quietly, without any banners. According to the applicants, each positioned himself at a distance from other people with a political banner. The applicants considered that each of them was staging a solo demonstration which did not require prior notification of the authorities. A few minutes later the applicants were arrested and taken to a police van. 10.  According to the Government, on 6 May 2015 the applicants, acting in a group of fifty people, organised and held a public assembly without prior notification being given to the authorities. The applicants called upon others to shout the slogans ""Freedom to political prisoners"", ""Death to fascists"" and others; the second applicant held a banner stating that all ""Bolotnaya participants"" were innocent. The applicants did not respond to the multiple demands by the police that they cease their actions, and at 7.35 p.m. they were taken to the Yakimanka district police station. 11.  According to the records of transfer to the police station (протоколы доставления) and the administrative arrest records, the first applicant was brought to the police station at 7.40 p.m. on 6 May 2015 and placed under administrative arrest at the same time. The second applicant was brought to the police station at 7.25 p.m. and placed under administrative arrest at 7.40 p.m. The records of the transfer contained an indication that both applicants were taken to the police station for an administrative offence record to be drawn up. 12.  According to the Government, the term of the applicants' retention in the police station was extended to forty-eight hours. On 6 May 2015 at 10.15 p.m. the first applicant was transported to the police station in Zamoskvorechye District of Moscow. On 7 May 2015 at 4 p.m. he was taken to the Zamoskvoretskiy District Court of Moscow. The second applicant was taken to that same court on 7 May 2015 at 4.10 p.m. 13.  At the police stations both applicants were accused of organising and holding a group public event without notifying the authorities in advance, in breach of Article 20.2 § 2 of the Code of Administrative Offences (hereinafter ""the CAO""). In particular, they called upon others to shout political slogans; the second applicant had a banner. 14.  On 7 May 2015 the Zamoskvoretskiy District Court convicted the first applicant under Article 20.2 § 2 of the CAO and sentenced him to ten days' detention. The court found that the first applicant, with the second applicant, had organised and held a group public event in the form of a ""meeting"" with about fifty participants, without notifying the authorities in advance. It dismissed the applicant's argument that he had staged a solo demonstration, after considering it as a line of defence. The court also refused to admit in evidence a video recording of the events in Bolotnaya Square, because it was ""undated and did not contain the entire chronology of events preceding [the applicant's] arrest"". 15.  On the same day the Zamoskvoretskiy District Court heard the case against the second applicant. The court reiterated the description of the administrative offence imputed to the first applicant, found the second applicant guilty under Article 20.2 § 2 of the CAO, and sentenced him to ten days' detention. The court dismissed the evidence of two eyewitnesses who stated that the second applicant had been standing alone on the bridge with a banner. It also refused to admit in evidence video recordings and photographs showing the second applicant, because neither of them contained ""information about the address"". 16.  Both the applicants appealed, insisting that they had staged solo demonstrations. On 13 May 2015 the Moscow City Court upheld the judgments. Referring to the statutory definition of a ""meeting"" (the presence of people in a specific place in order to publicly express their opinions, essentially on social and political issues), the appellate court considered that some fifty people had been present in Bolotnaya Square, including the applicants, who had called on others to shout political slogans.",True,2,"The applicants have rights to free expression. Still, public organization protocols serve meaningful democratic interests, which the applicants appear to have flouted by demonstrating despite the notice of cancellation."
17,53,echr,135,"Article 3 

Prohibition of torture 

No one shall be subjected to torture or to inhuman or degrading treatment or punishment.","5.  The applicant was born in 1971 and at the time of introduction of the application to the Court he was detained in Diavata Prison. 6.  The applicant is serving a life sentence for drug dealing. He was initially placed in Diavata Prison from 1 October 2014 until 24 November 2015. On that date he was transferred to Malandrino Prison, from where he was transferred back to Diavata Prison on 9 May 2016. Lastly, on 20 December 2016 he was transferred back to Malandrino Prison. 7.  The applicant alleged that he had been detained initially in cell no. B 14, which had measured 9 sq. m and had held four detainees in total. On 7 August 2016 he had been placed in cell no. GR 2 on the ground floor, which had measured 24 sq. m and had held ten detainees. In both cases, therefore, the living space afforded to him had been less than 3 sq. m. Overcrowding had exposed him to infectious diseases and he had suffered from passive smoking. In addition, detainees had had barely any space to move within their cell and their bunk beds had been low, not allowing them to sit up comfortably. 8.  Apart from the overcrowding, the applicant submitted that the conditions of his detention had been very poor. Access to natural light and ventilation had been inadequate. Sanitary facilities and supplies had been old, broken and insufficient to ensure the detainees' well‑being and personal hygiene. Heating had been provided only for one hour per day from 9 p.m. to 10 p.m., while hot water during winter had been provided for two hours per day and had not sufficed for all detainees. They had been forced to wash themselves using buckets of water, as the water pressure in showers had been insufficient. In each ten-person cell there had been five bunk beds, five stools, a small table and five side tables but no lockable space for personal belongings. In the four-person cell there had been two bunk beds and two stools. The mattresses had been old, mouldy and smelly, and sheets and towels had not been provided. 9.  In general, detainees had lacked access to cultural, recreational and sports activities. They had had to rely on visits from friends and family in order to obtain any newspapers or magazines, which had intensified their feeling of isolation. The hours that they had been allowed to spend in the corridors had been insufficient, taking into account that they had coincided with the meal times as well as with the times they had been allowed to receive visits or make phone calls. The yard had included a football field but no balls had been provided to the detainees and the yard had not offered any opportunities for spending time creatively. The applicant further complained of the quantity and the quality of the food, claiming that it had been repetitive and lacking any nutritional value. 10.  Lastly, the applicant submitted that the conditions of his detention had led him having several cardiac arrests. 11.  The Government, referring to a document provided by the prison authorities, submitted that Diavata Prison had a capacity of 358 detainees on the basis of allocation of 4 sq. m per detainee according to the minimum standards set by the CPT. At the time the applicant had been detained, the prison facility had exceeded its capacity by accommodating 460 to 500 detainees. The applicant had been detained in cell no. 11 on the first floor, which had measured 24 sq. m, including a toilet measuring 2 sq. m. The cell had had a capacity of ten detainees; however, following a new law in April 2015 aimed at relieving overcrowding in prisons, many detainees had been released and that had resulted in the applicant sharing the cell with four to six detainees. Therefore, the living space afforded to the applicant had ranged from 3.14 to 4.4 sq. m. 12.  As regards the rest of the applicant's complaints, the Government argued that the prison had had a central heating system, in addition to the electric heating devices that had been provided to each cell. The cell in which the applicant had been detained had had large windows. Detainees had had access to hot water and had been provided regularly with personal hygiene products. The cells had been regularly disinfected. As regards prisoners' meals, the Government submitted the menu of various random weeks to demonstrate that they had been comprised of a variety of food. 13.  The Government submitted the applicant's medical file in order to prove that the applicant had already suffered from cardiac conditions when his incarceration had started. The applicant's medical needs had been fully fulfilled during the time he had spent in Diavata Prison either by visits to the prison doctor or by his transfer to nearby hospitals. Lastly, the applicant had been granted fifteen days of leave in order to take matriculation exams.",True,2,"This is degrading treatment and the applicant suffered severe tangible harms, but it's arguable that these would've occurred regardless. It depends on what the statute intends by ""torture"" and ""punishment."""
18,53,echr,141,"Article 3 

Prohibition of torture 

No one shall be subjected to torture or to inhuman or degrading treatment or punishment.","4.  The applicant was born in 1977. He is currently serving a life sentence in Dnipro. 5.  By the final domestic judgment of 16 July 2002, the applicant was sentenced to life imprisonment for murder and other crimes. 6.  Until September 2004 the applicant was detained in the Cherkassy pre-trial detention centre (""the Cherkassy SIZO"") in which, he stated, cells had been overcrowded and had lacked basic amenities. 7.  In October 2004 the applicant was transferred to Sokalska Correctional Colony no. 47 in Zhvyrka (""the Sokalska Colony""), where he remained until 15 November 2007. 8.  The applicant stated that during his detention in the above Colony, one of his cellmates had been Mr V.M. Guk, a former applicant to the Court, with whom he had shared the cell for three years. Mr Guk's application has already been examined by the Court, which found, in particular, a violation of Article 3 of the Convention on account of the conditions of his detention in the above Colony (see Guk v. Ukraine [Committee], no. 16995/05, §§ 83-86, 8 December 2016). 9.  According to the applicant, during his stay in the Colony he was held in a cell, in which the living space was ""extremely insufficient"". As confirmation thereof, he referred to a written statement signed by Mr Guk, which he had submitted to the Court. According to that statement, the cell measured 3.7 by 3.4 metres (12.58 square metres) including a sanitary facility measuring 1.35 by 1.3 metres (1.76 square metres). 10.  The cell lacked basic amenities: no furniture for storage of personal belongings and food; a very small table; no rubbish container; and no toilet cleaners. The tap water was of a poor quality and water filters were not provided. Heating in the cell was inadequate; the air was damp and cold; the walls were covered with mould.
(b)  Submissions by the Government 11.  According to the Government, the equipment in the applicant's cell corresponded to the domestic standards. Prisoners were provided with all necessary amenities. The quality of the tap water corresponded to the standards. The temperature in the cell was not less than 18 degrees Celsius and the air in the cell was neither damp nor cold. 12.  According to the applicant, the washing unit in the Colony had no changing facilities, so the prisoners had first to undress in their cells. A guard watched them wash and hurried them up. The prisoners had to shave with poor-quality razors. Prisoners with tuberculosis washed in the same unit as healthy prisoners; no disinfection measures were taken. Sick and healthy prisoners took their daily walks in the same courtyards, which were also small, damp and dark. 13.  Whenever the guards opened the cell, the prisoners had to retreat to its far corner, squat and put their arms behind their heads. When taken out of the cell, the applicant was handcuffed; he was required to walk in a squat or some other unnatural position; his head was covered with a black bag; handcuffs were not disinfected. 14.  Until April 2005 the prisoners had been required to roll up their mattresses in the morning. During the daytime they had been prohibited from lying down on the beds. 15.  In support of the above submissions, the applicant referred to the written statement of Mr Guk, which confirmed the procedure the prisoners had had to follow when the guards had opened the cell. It also stated that, when taken out of the cell, the prisoners had been handcuffed and escorted in a crouched position; a bag had often been put over a prisoner's head. Sick and healthy prisoners washed in the same unit and walked in the same courtyard. Mattresses on the beds had to be rolled up during the daytime. 16.  The applicant also stated that the administration had carried out searches of personal belongings, leaving them in disorder and often damaged; his watch had been stolen by an unidentified guard. Prisoners had not been provided with adequate medical assistance; they had been constantly ill-treated by the administration. In 2004-2005 the applicant had been regularly beaten by the guards. In 2004-2006 family visits had not been adequately organised. The applicant's correspondence with relatives had been reviewed and a number of his letters had disappeared.
(b)  Submissions by the Government 17.  The Government stated that the washing unit had a changing room. Disinfection measures in the Colony had fully complied with the domestic standards. Prisoners with tuberculosis were detained in a separate cell; they washed after others, and the washing unit was disinfected afterwards. 18.  Whenever the cell was opened, the prisoners were required to retreat to its far end, but not to squat. When escorted out of the cell, they were handcuffed, but not required to walk in a squat or with the head covered with a bag; handcuffs were in a proper condition and their disinfection was not required. 19.  Searches were conducted pursuant to the relevant regulations, and there were no situations alleged by the applicant. Prisoners were not prohibited to use mattresses during the daytime.",True,2,"This is degrading treatment, but the applicant was not severely tangibly harmed. It depends on what the statute intends by ""torture"" and ""punishment."""
19,53,echr,145,"Article 3 

Prohibition of torture 

No one shall be subjected to torture or to inhuman or degrading treatment or punishment.","5.  The applicants were born in 1964 and 1973 respectively and are detained in Corradino Correctional facility, Paola, Malta. 6.  The first applicant is a Venezuelan national who has been detained in Corradino Correctional Facility, Paola, since September 2009. He is serving a ten‑year prison sentence following a judgment of 21 March 2012. Since 10 January 2013 he has been detained in Division 3, cell no. 148. The first applicant has never asked for a transfer because, although there were prospects that he would be transferred to a division with an automated flushing system, this would also have meant that he would lose his individual cell and be placed in a dormitory, to the detriment of his privacy. 7.  The first applicant submitted that his cell has one window and one air vent. The latter is clogged with dirt and debris and his cell window is positioned too high up, meaning that he therefore has to climb onto the sink to open or close it. He stated that the cell does not have adequate ventilation and it is subject to high temperatures in the summer and low temperatures in the winter. He alleged that he had not been provided with a heater during the winter and that his requests to this effect had been turned down. The prison authorities had provided him only with one blanket, other blankets and clothes having been received from NGOs. In the summer, when the temperature ranges between 35 and 40 degrees Celsius, the two fans purchased by the first applicant do not suffice as they merely circulate hot air, which is made worse in the absence of proper ventilation. 8.  He also claimed that he has to use a bucket to flush his toilet. Given the low water pressure, it takes time to fill a bucket and sometimes more than one bucket is necessary to flush the toilet, making the situation deplorable, especially in the summer. 9.  As the building housing the Division is more than 150 years old, the ceiling releases dust, which is allegedly harmful to the first applicant's lungs. 10.  The first applicant submitted that he does not have access to drinking water, since the tap water is rusty and filthy, and he therefore has to purchase drinking water. However, his job in prison pays only 0.60 euro (EUR) cents per day and in the summer he drinks three six packs of water a week, at considerable cost. The Government submitted that the first applicant received EUR 34.77 every four weeks in so‑called ""gratuity"" remuneration and from the ""Work and Pay"" scheme, with which he had been involved since 2015. They stated that at the tuck shop a six‑pack of water cost EUR 2.24 and an individual bottle EUR 0.38. 11.  The second applicant, who is a national of the Dominican Republic, has been detained in Corradino Correctional Facility since 24 November 2009. He is serving a nine-year prison sentence following a judgment of 15 October 2012. Since 27 January 2012 he has been detained in Division 3, cell no. 155 (with the exception of one day ‑ 3 October 2015 ‑ spent in Division 6). 12.  According to the Government, following communication of the complaint, the second applicant was asked whether he wanted to be transferred to another division and replied in the negative. 13.  The second applicant submitted that his cell window is at a height of more than two metres and it is very difficult to open without endangering one's life. Its metal protective bars make it difficult for the cell to admit any natural light. Although there are two openings for the purposes of ventilation, one of them is blocked and there is therefore not sufficient ventilation. 14.  The second applicant alleged that the water is not drinkable; he therefore has to purchase it. The Government submitted that the second applicant received EUR 41.58 every four weeks in so-called ""gratuity remuneration"" and from the ""Work and Pay"" scheme, with which he had become involved prior to 2015. 15.  The dust which falls from the cell's ceiling allegedly affects the second applicant, who suffers from asthma. The Government submitted that the amount of dust falling from the ceiling of his cell was not abnormal, but was what emanates naturally from Maltese stone. They noted that the second applicant had never asked for materials to paint his cell. 16.  The second applicant also submitted that because of the humidity in his cell and the fact that he does not have a heater, he frequently catches the flu during the winter months. The Government submitted that the cell was humid because the second applicant had blocked his vent with a towel and did not undertake any maintenance of his cell. 17.  The second applicant noted that the light both inside and outside the cell is very poor, making it difficult for him to read. The Government noted that the second applicant had a ceiling light and another wall‑mounted light, as well a portable lamp which he had acquired. Natural light came in through three skylights and artificial light was provided through bell lamps of 400W each. The second applicant also claimed that the spiral staircase is not appropriate in the case of an emergency, since a stretcher could not be carried down it and it would not be possible to evacuate people two at a time. In this connection the Government submitted that other options were available should an emergency arise, such as the use of the walkway between the divisions.",True,1,"While the applicants complained of degrading conditions, the government's rebuttal and the lack of tangible harm suffered suggest it was not so."
